timestamp_utc,model_path,preprocessor_path,rmse,mae,r2
2026-04-16T09:57:46+00:00,C:\Users\vaishnavi\OneDrive\Desktop\S81-tokyoriders-AgroLens\models\regression_model.pkl,C:\Users\vaishnavi\OneDrive\Desktop\S81-tokyoriders-AgroLens\models\regression_preprocessor.pkl,1.565279260049465,1.565279260049465,nan
2026-04-16T09:58:22+00:00,C:\Users\vaishnavi\OneDrive\Desktop\S81-tokyoriders-AgroLens\models\regression_model.pkl,C:\Users\vaishnavi\OneDrive\Desktop\S81-tokyoriders-AgroLens\models\regression_preprocessor.pkl,1.565279260049465,1.565279260049465,nan
2026-04-16T10:02:32+00:00,C:\Users\vaishnavi\OneDrive\Desktop\S81-tokyoriders-AgroLens\models\regression_model.pkl,C:\Users\vaishnavi\OneDrive\Desktop\S81-tokyoriders-AgroLens\models\regression_preprocessor.pkl,1.565279260049465,1.565279260049465,nan
